"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0xcb23b6aa7c368bfda70d0342dbe2f89f57c583795332e363b7f955412464b6a9","1607751645","2020-12-12 05:40:45","0x548e03380244c85ddee22d8bb8dbbd82fa4531c7","0x24a45ff6b4302acf2b271535a73c00135f8b2445","100","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xa3ff324f64ab548f1a09ac4180b3184e060133f354f2253a6c0fe4ad55ce8ef8","1607758628","2020-12-12 07:37:08","0x640b52c7b24021ab54e81a7432f3de068257267b","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x530a1d088aeb3f81e88e6cdf833fb97d5471a15431c690f6186341bb79f5258d","1607766689","2020-12-12 09:51:29","0xb156b789b42227a9beab82315b63bd8b4078621a","0x24a45ff6b4302acf2b271535a73c00135f8b2445","10,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x58a81133194fe72a099c96fda25f360cb4301691332a53e1652a49b12e5c561b","1607768694","2020-12-12 10:24:54","0xe618cec3553a8b952a4de69b11e2d317cf18f280","0x24a45ff6b4302acf2b271535a73c00135f8b2445","9,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xec65523a76a962b8cd56cc924f1e716f1597fa4bbdfd14a78e29c38979f08f2e","1607769143","2020-12-12 10:32:23","0xcf9baf10317694015fe1cddea5d4d48819be1c12","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x3cd348bbe25f82a2f0b7bb5393314ac3be1bf59720255d06268849689366e1f3","1607769143","2020-12-12 10:32:23","0xfe2537affe793f1852b5b10fe516ef4db2db6f58","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xc8cb6bedc6d79841b126fae2f381b03edb2a79b01a63b229bb6ceab9443097cc","1607769143","2020-12-12 10:32:23","0xad7cca0c0e9147da378ca3f067434f0399e76049","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xc3ca9e7046565343bb50874e43949a9e5f819998659b840f4639f7669bdef3e5","1607769143","2020-12-12 10:32:23","0xc24c76fc401322c6f0c783e2eb350b9208e867a2","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x12a22104db1984cfcaebb9aa4cfaa0098f21dba9d55b84b6d74f23672f1b10e8","1607769143","2020-12-12 10:32:23","0xc2d8d857077f5dbc3a553cf82483228b8e8d453d","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x18928a9ae7c51048623906fc058ca020f02b15b97710897deb9ec196ef159e34","1607769143","2020-12-12 10:32:23","0xf09d87891b5fcfae8790f61851d2ab2776cfa1c1","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xb81b60942f2e64074a56e1bd91c6ced26f22493e980694b12b28660f8cbb7c6e","1607769143","2020-12-12 10:32:23","0xf29dd70f6a0cf3e6165b1f1608bad34b0bf49171","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x7c1c1953ae246f588e233779d757ec230e2b7c26501fb148c130f3330f7089ec","1607769143","2020-12-12 10:32:23","0xe845d6dd5753706628a425388fd8d1e968ba0ae9","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x8022e16a24406498a65e6ce35b65de381b60df2e7a7fad44f6f62ef1e94693ca","1607769143","2020-12-12 10:32:23","0xfa1b7145e00d289e7f7ca6e158ff182e971c29ff","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x180eb1b48bd69359d926168895c2b0eb58e804474a3210656a50d57ea96d451f","1607769143","2020-12-12 10:32:23","0xca971cb1dc2ecb4f2bd2d34ab62e08c4e5b3c8ee","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x44ef02df175a4c16d0f42fb4d7dd6f933a1774401b59096bb367306fc7ca4a1e","1607769143","2020-12-12 10:32:23","0xfaedc54a0ff646328707e5b58a8827cc83203c27","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x83b725e1cb943520760e90311adafcbe20ef30b51b093574c1a9b717d9eb0027","1607770242","2020-12-12 10:50:42","0x8b21daa59bff2644cf75fd71d8237617b51bbc69","0x24a45ff6b4302acf2b271535a73c00135f8b2445","135,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x2f22587c4a13b89b0fc100451a98ed4e3cbf22147be6586c2d36d1db208289b8","1607770385","2020-12-12 10:53:05","0xc791a0bf1e534d4b9399838c5a9dd703b31f0ca7","0x24a45ff6b4302acf2b271535a73c00135f8b2445","1,968","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xdea0b51ac157796e9180711f9273c0b756cff945ea0972c5aa021ecaeaadcbe7","1607771664","2020-12-12 11:14:24","0x08210ac991f2a3ee301828646f52c3921c4e19ca","0x24a45ff6b4302acf2b271535a73c00135f8b2445","930.1466","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xe04877fdb65ffc5cc87aa9e3c0e5053f38640e60b7de3f46395f86049047910e","1607775608","2020-12-12 12:20:08","0xb4b7c10aba4dce0552fa9449f72eb73f1d69311d","0x24a45ff6b4302acf2b271535a73c00135f8b2445","4,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x9ad43a9c4dd19111dc06b571a2937810edb20eccea0abfa90ed561f883271af8","1607776884","2020-12-12 12:41:24","0x677f330038c42c023836bba84ae97c21fcc3c15a","0x24a45ff6b4302acf2b271535a73c00135f8b2445","362","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xa52ba32b39aff9d494598ba3e2bc7e54c1c72ee78bd61bb47275f3c33667d0a3","1607779107","2020-12-12 13:18:27","0x203685f6e7e3e7b5b20dd550e8fd8e2421640bc0","0x24a45ff6b4302acf2b271535a73c00135f8b2445","2,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x6bcf961a4bd2e6888f4504f912aa93cce125adf732338ac5fe591aaaccbe13db","1607780464","2020-12-12 13:41:04","0x0443d542c2a4eda89af20a9d7315596f8240e48a","0x24a45ff6b4302acf2b271535a73c00135f8b2445","2,926.4267","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x2524fed76939cd78d47379567be386237791e0d72d73ef28056c84e9f2a2fb35","1607783449","2020-12-12 14:30:49","0xe002deb3b6925f5b51b7478c1b9a1bef8ce483f7","0x24a45ff6b4302acf2b271535a73c00135f8b2445","12,231.93","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xc79fe52907d660e932630528e0e7cfb1adec26e5c5dce3c2a48cc121c561779a","1607783449","2020-12-12 14:30:49","0x46b78ff72bbe78401e98f8172dbfd382c5c3d056","0x24a45ff6b4302acf2b271535a73c00135f8b2445","2,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x7ade6038e9f102536e1e17968cd2fdbaa30009b20a85f91af61cfec52880df2c","1607788682","2020-12-12 15:58:02","0xecb110e30b11bfb7b0b0d64e266bae82c6f2fd72","0x24a45ff6b4302acf2b271535a73c00135f8b2445","1,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xac2dd35d764dd63e0ba45c807df92d7431a20a02173da0a2c98abf78dfd59379","1607789762","2020-12-12 16:16:02","0xecb110e30b11bfb7b0b0d64e266bae82c6f2fd72","0x24a45ff6b4302acf2b271535a73c00135f8b2445","2,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x9602fee400abff299db891e742c826ae3cd6fd4d8e5a7498f1f70ff395defb13","1607792078","2020-12-12 16:54:38","0x7dfd27670e3f1f7cdc35004e85fea601cf5b10fc","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,100","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xaa524e075b74724628dbf2aae7a27c60837a85272ea935a85c8c1064bd2c034b","1607792279","2020-12-12 16:57:59","0x7f23c70e69dfa5a2004acc9f5aa9da0169ff13a7","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,100","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x0b7c3f5e16ee20161f353cafa4a32cbff49a47483730b01f272f42e9e3035bcc","1607792449","2020-12-12 17:00:49","0x6a439840ecca8e9394cc692f660dc88973df0fa5","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x6dd8996f478b7f26351b66abf9a342d1704d46fa16bd7d0d52e02522168e79ad","1607793669","2020-12-12 17:21:09","0xde9a65d3f549edd70163795479a7c88d13dbb15c","0x24a45ff6b4302acf2b271535a73c00135f8b2445","1,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x7806f37ffc5ebe911c59d2260d5973a15b2f675dba425cbde3e43d293be30ad4","1607793979","2020-12-12 17:26:19","0x46b78ff72bbe78401e98f8172dbfd382c5c3d056","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x031206121fcc3fb66ecdae74f105f726000fe32bd9f1d5aec409888683c65d0e","1607794465","2020-12-12 17:34:25","0x4088e870e785320413288c605fd1bd6bd9d5bdae","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,005","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xd659abc6b0f23b7d3f87bac462383425b4108462a58430e108d6058d97c3ca52","1607795908","2020-12-12 17:58:28","0xc57a2173e412736857592e14cf4756a6a50b4947","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,817.8992","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x977c43aaca9dc13830625843cabf09773392f14a47dc20571e67105f9cdd07e2","1607796471","2020-12-12 18:07:51","0x4aaab750f2f3b294e5a088b54f45bf1ff13c3991","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,034","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x9b7d9b82e318c8b41feaa56bca908325fcdd5308522373556bdf96172fd46806","1607801998","2020-12-12 19:39:58","0x2416fbd8fe055d7211508fd52c05b340ce09f83c","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x6272d8d4536b592c0559f2eeba9c9d49b3003348ba7addf5fd41412c28c2ed31","1607802220","2020-12-12 19:43:40","0x5450532ebfd75b4a3c8cd027228da324c3a28388","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,221.8827","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xba8444d8d6aac8282476f6d342c2cde953fb9f041fa7a812912aa005a536172d","1607802536","2020-12-12 19:48:56","0xc01ec1c4c55f9524aa9ffcea78fee18153358c22","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xb84fc7f10968c33a75a12869b7609153dd992117767f7d394be40488393c5fba","1607803466","2020-12-12 20:04:26","0x5380437bc3d8556a0fc46b0c793a06d76c0794bc","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x1bb38a95b3b96ba992ae9d706874e9aa897566e40d8eccec9cf1934aff656d53","1607803484","2020-12-12 20:04:44","0x8901a63b15d20c05b984203f1ee1565945aa2bec","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xe0f2585ae37e6980715e1830b7f6a4d91a27058b330d80e5265827fe40777a62","1607803706","2020-12-12 20:08:26","0x5e07421f2e97343a849a98a6e6642ce5af646a2c","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xe184766f5d33f84287efdfb05fb0b1522ef68664578ced6d1e8888f55d2d5533","1607803838","2020-12-12 20:10:38","0xc17d2966d34d5a348b20d764a04a2fd66fabdb77","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xb2446abaceadab77b9bb5ba801355b953ef92f81a00d8da390bf7def05ae0003","1607804118","2020-12-12 20:15:18","0xaab847925211434a97f9fc1eee37a4b38ba1b385","0x24a45ff6b4302acf2b271535a73c00135f8b2445","100","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xff1f9d73a75be50b9caf6412d458e908401253ffa17ef317fc08150d762ea17a","1607804394","2020-12-12 20:19:54","0xd4f5815a22315cc9fbccbc842a3c6c56d2873038","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x38b9a4b65af46020d3fd8fc3bf9ed45f9f6953d7fe05c7031b0bfaf89d69e0b5","1607804560","2020-12-12 20:22:40","0xd27f5a17d25c7b8fef668b7c50ef122f84ebaa68","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xd8bdbf664e8cd4b9112b6daf6abb830c59605f09d3c8d8b52b1b9ce65116a821","1607805070","2020-12-12 20:31:10","0xd5f61aa9d638b266728baa380ab835622699cb4a","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x37690b7012e871bdb3c7d55480ab41217894141704db3c9712093564d27652f5","1607805493","2020-12-12 20:38:13","0x68feb2055b47e7112156e1a2b0d57134ad22eb4b","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x5dbdf148b8a5f37cd728544a86fcc7c8d42ca6349b1bdf659be84056c10553a8","1607805812","2020-12-12 20:43:32","0x52ace1c4a9c3735400a60ef146b413b8132092dd","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xdf999436b1ebf4dd8c9b7d7dc419105e5c05c8396046fe4b8b99f8733671beea","1607805831","2020-12-12 20:43:51","0x3326ebcee8200c1054e9ee0eaf39b4be41a494d9","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xd2cfb9fc267a11060c97a2a576664c4e6873af8c743c42eb71fa3e66c65abc9f","1607805832","2020-12-12 20:43:52","0xf5ec3cdfa5d2802a6f70659ff228b3c266f835ab","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x20fad2d06673a59a6fc0b058fc891a8f6ecb0885d339a711dd687f302eee6350","1607806092","2020-12-12 20:48:12","0x204bf051fba08c3a9188824c7c12d63f1c64219f","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x93aefb94dc12cb8546b79722e500a6058d90c92fe9fcabad37611a54e3bc062f","1607806359","2020-12-12 20:52:39","0xbdea36a0f161ccc7a7a5e940b8fbbb339681dc55","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xfa590060c4a3547acf6f1c60923f5692dcc22b76eca14302905d07433d2b1da3","1607806453","2020-12-12 20:54:13","0x3343ae93a6461b6ea3e418804359584ba8893173","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xfb5347ce69da9a2bb869fe8bd52b05192f76aaeb4ff571cc3ee2c85d73d5779c","1607806464","2020-12-12 20:54:24","0xbdd63fbeb08a2fc8f580ed8db1a8a694b05f6323","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xad3f3ae5452a1368e9455ab3beecc8d7e9ca07076e2ddf0bc9099972991960a8","1607806670","2020-12-12 20:57:50","0x61d5ccb5bb1fd14b3d3e1d083f37d2ef8e1ff0d0","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x29b24ae33458ad5f21d113f886a0292e3f170ffcc549e5d9795b9ed870872d62","1607806914","2020-12-12 21:01:54","0xe16ffd76a57180d373c8e00274621c8d96073eba","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x27b426221088b7d2a089d8d3002d09a19ecdac5037b3cc3d2820f76119d23248","1607806980","2020-12-12 21:03:00","0x7a3d353d7049b58b52d717d8cb614e879bbec3d6","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xe480bcd4cae33533b503d22ffa661eba94421353be93a71636ff939bbba4baa5","1607807719","2020-12-12 21:15:19","0xb3e01a2db23efcdd604a2e33e76ab1446c5b9b83","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x558e9fb30bc6dbc15702ddcf87bbdd5d064046b8e94207cfe0f0e0e7d51a019e","1607808150","2020-12-12 21:22:30","0xc7f30616d2597fb2944973ccb2264ef6ca3e1da0","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x51c60bf2b01c19f792ee5b0c7fa11eccd35b98d27b58170e28148818dd4900b2","1607808347","2020-12-12 21:25:47","0x3f7840fc45e1e2a20cff97c34392e08189e6469c","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xfe7d1e969e1c056e15a4cf59005e2626c3dd7b04ab9b1618cf29ae4933dd975e","1607808609","2020-12-12 21:30:09","0xe3118b82eb5ebc95fa7954f38d8a7efea877d0a1","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x55bb7f355f425b6992b2ce1bbab3f98bb450a53a822c78f7fa6419133c1ddd3b","1607809276","2020-12-12 21:41:16","0x2d0c2fc4a74b4a8f47b22c91e4665ddf87496730","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,200","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xd185bd577551b25f96a4bc6cd1d0b939828ba616c3bf237cf04603bba7cfdda1","1607809348","2020-12-12 21:42:28","0x2d0c2fc4a74b4a8f47b22c91e4665ddf87496730","0x24a45ff6b4302acf2b271535a73c00135f8b2445","1,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xf4d4c6534cfedb4e743372eb14d0d1b6f290b6e04e42bf356b35999c8c40b324","1607809806","2020-12-12 21:50:06","0x48867bed87bad5d3b13ff2b08e532b467b7ac64c","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x5469771fa6b109790ef2b48f42b19d6a4664d6bfbc430ee8db872c785e9898e8","1607813383","2020-12-12 22:49:43","0x2ce63cf6367cf8c84675a640d249e57a28245a61","0x24a45ff6b4302acf2b271535a73c00135f8b2445","9,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x3dbd7dd02ca8702c49c9549330b02efb54f042aeed3a41047f667072c6a4575c","1607815311","2020-12-12 23:21:51","0x494f95f82e7ae7d487d65e3ae475ffb84581c9a8","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xdaadc7f7e63b9c92837e9f38045fd13d983d91c179c13a260a1b7b8bd643cd58","1607815366","2020-12-12 23:22:46","0xe4d3a638695645eba83475ca3a169cf8d3e45f11","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x0e9508e1d0386b8ebea647f57372fda5908a8c88dc2274037125fe139bd79a54","1607815521","2020-12-12 23:25:21","0xa448d6d2c290a41521ee4a8841990ef6f4f1c656","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x066d5ac487980cf1599a0598812ad169e7aa7f50411974404e5289d60865f9de","1607815959","2020-12-12 23:32:39","0x031786b43ef0abcac3f13c26a6bf38d10444de4c","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x6b2a37b27462d8ceb1dd42e7fe787886fc33a44dd945639893d97941265e8c9a","1607816336","2020-12-12 23:38:56","0x37f0034f1826ed873b479b953958f42a9a85688f","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x90aa10679181d55acf42aef30230e4455dffd992eec30df4e730d754fb5607b6","1607816380","2020-12-12 23:39:40","0x3decbe13cb786be5fdeef48db7c3df643a9a772c","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x7c1a32d8103229678f4ab9e8a4620e0e0baf865f0083fe114bb936059166724e","1607818108","2020-12-13 00:08:28","0x3d5d47cc81ca7222119e4baa686880803b2010a8","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xa60810221ec1e6dce9cb3874ece8790fde063b7b1e30ee25b933c350cd5e4d06","1607818745","2020-12-13 00:19:05","0xde8443ee81f036602a030a28b10bb349a703dc43","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xb56d79a8a300580c7b31fa2befb3048c44a1f2bb1c767e34c9c332a1547d713e","1607819847","2020-12-13 00:37:27","0x3cd75f94aa3e345808c856a55cec21140e43ca04","0x24a45ff6b4302acf2b271535a73c00135f8b2445","25,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x5b821463705bef9ff04baeb73984ca016cf09502a4f0616ba373f8500de1835c","1607821807","2020-12-13 01:10:07","0xb81379e8769caa0f7b517905771cd6f23cd1c3a8","0x24a45ff6b4302acf2b271535a73c00135f8b2445","100","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x3f1e910e4edcd394a4270c7f8404ffcbdfc40f38fcde18d2c0a9976a5e0f193f","1607823829","2020-12-13 01:43:49","0xd90d99ec7371b36a49082bf54d999f5deff0eeb8","0x24a45ff6b4302acf2b271535a73c00135f8b2445","1,554.582","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xbe93368296011455bd83b3a925790db9af66801767d6e8ac9aee9240dde75149","1607834435","2020-12-13 04:40:35","0xdff17684d8de32daac7c783aaba9661b1eb0de5a","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,116.8567","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x05ba2d7dde363ebf130308b2b30bf1fed1a2ee3e0d9aba52b527d2f4f0e1e625","1607839634","2020-12-13 06:07:14","0x4788dec13319e96c90440509541989ddda7ed4e7","0x24a45ff6b4302acf2b271535a73c00135f8b2445","6,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xe9da1f2f6f80eb4976b587b8d379e2a41b249be64a0a2a71fbebbb5422f0d163","1607840210","2020-12-13 06:16:50","0x2321f6ac5ebd1f131f07b5933e5aac16f7c121a7","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x1d8fa2a9e87b14ca35c189a1c1f5e82314574d33b41d61e2d777015c50fd30e6","1607840305","2020-12-13 06:18:25","0xc239f7d1b1bd4fd038493e2720048bef197e7283","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,109","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x65346f4a8a4bbd941673d8f0235251ae0086c1ce8a70d1aaea2250fd85c17e53","1607841233","2020-12-13 06:33:53","0xac657854d80a433ee0fe655eaf2a1918729a00fa","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,734","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0xfdd0f5b5c67d1062415f3726f3f8e077004c2d8112e57842d3d0fb12af1d9b5e","1607846044","2020-12-13 07:54:04","0xe5afd32156859af1a46690ce0440e110648f374d","0x24a45ff6b4302acf2b271535a73c00135f8b2445","3,000","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
"0x41c6f8e13522dac43d6e068f0fb71943fa3890bb72e975143ec5473636fffbee","1607851707","2020-12-13 09:28:27","0x72402d3ad49fc778423b019c438135c18ee9bea7","0x24a45ff6b4302acf2b271535a73c00135f8b2445","8,263.8396","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY"
